700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700
700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700
700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700
700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700
700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700
700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700
700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700
700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700
700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700
700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700	700
